"data","cat_dado","dado","cat_recorte","recorte","variavel"
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","PRIM. COMP.",32.2
"marco","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",1.7
"marco","interesse_eleicoes","Muito interesse","instrucao","GINÁS. INC.",13.2
"marco","interesse_eleicoes","Interesse médio","instrucao","GINÁS. INC.",26.3
"marco","interesse_eleicoes","Pouco interesse","instrucao","GINÁS. INC.",28.7
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","GINÁS. INC.",31.1
"marco","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",0.6
"marco","interesse_eleicoes","Muito interesse","instrucao","GINÁS. COMP.",11.6
"marco","interesse_eleicoes","Interesse médio","instrucao","GINÁS. COMP.",28
"marco","interesse_eleicoes","Pouco interesse","instrucao","GINÁS. COMP.",28
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","GINÁS. COMP.",31.2
"marco","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",1.2
"marco","interesse_eleicoes","Muito interesse","instrucao","COLÉG. INC.",12.7
"marco","interesse_eleicoes","Interesse médio","instrucao","COLÉG. INC.",25.4
"marco","interesse_eleicoes","Pouco interesse","instrucao","COLÉG. INC.",29.6
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","COLÉG. INC.",29.6
"marco","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",2.8
"marco","interesse_eleicoes","Muito interesse","instrucao","COLÉG. COMP.",15.9
"marco","interesse_eleicoes","Interesse médio","instrucao","COLÉG. COMP.",30.5
"marco","interesse_eleicoes","Pouco interesse","instrucao","COLÉG. COMP.",29
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","COLÉG. COMP.",23.6
"marco","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",1
"marco","interesse_eleicoes","Muito interesse","instrucao","SUP. INC.",16.2
"marco","interesse_eleicoes","Interesse médio","instrucao","SUP. INC.",27.5
"marco","interesse_eleicoes","Pouco interesse","instrucao","SUP. INC.",28.1
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SUP. INC.",26.9
"marco","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SUP. INC.",1.2
"marco","interesse_eleicoes","Muito interesse","instrucao","SUP. COMP.",26.8
"marco","interesse_eleicoes","Interesse médio","instrucao","SUP. COMP.",36
"marco","interesse_eleicoes","Pouco interesse","instrucao","SUP. COMP.",23.8
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SUP. COMP.",13.4
"marco","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SUP. COMP.",0
"marco","intencao_espontanea","Aécio Neves","instrucao","ANALF.",5.2
"marco","intencao_espontanea","Dilma Rousseff","instrucao","ANALF.",23.4
"marco","intencao_espontanea","Eduardo Campos","instrucao","ANALF.",3.9
"marco","intencao_espontanea","Lula","instrucao","ANALF.",6.5
"marco","intencao_espontanea","Branco/ Nulo","instrucao","ANALF.",14.3
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","ANALF.",46.8
"marco","intencao_espontanea","Aécio Neves","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",10
"marco","intencao_espontanea","Dilma Rousseff","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",20
"marco","intencao_espontanea","Eduardo Campos","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",10
"marco","intencao_espontanea","Lula","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",20
"marco","intencao_espontanea","Branco/ Nulo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",10
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",30
"marco","intencao_espontanea","Aécio Neves","instrucao","PRIM. INC.",2.1
"marco","intencao_espontanea","Dilma Rousseff","instrucao","PRIM. INC.",29.9
"marco","intencao_espontanea","Eduardo Campos","instrucao","PRIM. INC.",2.8
"marco","intencao_espontanea","Lula","instrucao","PRIM. INC.",13.2
"marco","intencao_espontanea","Branco/ Nulo","instrucao","PRIM. INC.",10.4
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","PRIM. INC.",41.7
"marco","intencao_espontanea","Aécio Neves","instrucao","PRIM. COMP.",7.9
"marco","intencao_espontanea","Dilma Rousseff","instrucao","PRIM. COMP.",31
"marco","intencao_espontanea","Eduardo Campos","instrucao","PRIM. COMP.",0.4
"marco","intencao_espontanea","Lula","instrucao","PRIM. COMP.",6.5
"marco","intencao_espontanea","Branco/ Nulo","instrucao","PRIM. COMP.",16.2
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",37.9
"marco","intencao_espontanea","Aécio Neves","instrucao","GINÁS. INC.",3.8
"marco","intencao_espontanea","Dilma Rousseff","instrucao","GINÁS. INC.",20.5
"marco","intencao_espontanea","Eduardo Campos","instrucao","GINÁS. INC.",5.1
"marco","intencao_espontanea","Lula","instrucao","GINÁS. INC.",8.3
"marco","intencao_espontanea","Branco/ Nulo","instrucao","GINÁS. INC.",19.9
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",42.3
"marco","intencao_espontanea","Aécio Neves","instrucao","GINÁS. COMP.",5.1
"marco","intencao_espontanea","Dilma Rousseff","instrucao","GINÁS. COMP.",26.6
"marco","intencao_espontanea","Eduardo Campos","instrucao","GINÁS. COMP.",3.8
"marco","intencao_espontanea","Lula","instrucao","GINÁS. COMP.",8
"marco","intencao_espontanea","Branco/ Nulo","instrucao","GINÁS. COMP.",20.7
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",35.9
"marco","intencao_espontanea","Aécio Neves","instrucao","COLÉG. INC.",4.9
"marco","intencao_espontanea","Dilma Rousseff","instrucao","COLÉG. INC.",23
"marco","intencao_espontanea","Eduardo Campos","instrucao","COLÉG. INC.",1.5
"marco","intencao_espontanea","Lula","instrucao","COLÉG. INC.",11.3
"marco","intencao_espontanea","Branco/ Nulo","instrucao","COLÉG. INC.",17.6
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",41.7
"marco","intencao_espontanea","Aécio Neves","instrucao","COLÉG. COMP.",7.1
"marco","intencao_espontanea","Dilma Rousseff","instrucao","COLÉG. COMP.",26.1
"marco","intencao_espontanea","Eduardo Campos","instrucao","COLÉG. COMP.",1.8
"marco","intencao_espontanea","Lula","instrucao","COLÉG. COMP.",7.9
"marco","intencao_espontanea","Branco/ Nulo","instrucao","COLÉG. COMP.",20.8
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",36.4
"marco","intencao_espontanea","Aécio Neves","instrucao","SUP. INC.",15.5
"marco","intencao_espontanea","Dilma Rousseff","instrucao","SUP. INC.",13.5
"marco","intencao_espontanea","Eduardo Campos","instrucao","SUP. INC.",3.4
"marco","intencao_espontanea","Lula","instrucao","SUP. INC.",3.4
"marco","intencao_espontanea","Branco/ Nulo","instrucao","SUP. INC.",25
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SUP. INC.",39.2
"marco","intencao_espontanea","Aécio Neves","instrucao","SUP. COMP.",6.9
"marco","intencao_espontanea","Dilma Rousseff","instrucao","SUP. COMP.",20.8
"marco","intencao_espontanea","Eduardo Campos","instrucao","SUP. COMP.",6.2
"marco","intencao_espontanea","Lula","instrucao","SUP. COMP.",4.9
"marco","intencao_espontanea","Branco/ Nulo","instrucao","SUP. COMP.",18.8
"marco","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SUP. COMP.",42.4
"marco","intencao_estimulada","Aécio Neves","instrucao","ANALF.",6.2
"marco","intencao_estimulada","Dilma Rousseff","instrucao","ANALF.",45
"marco","intencao_estimulada","Eduardo Campos","instrucao","ANALF.",6.2
"marco","intencao_estimulada","Branco/ Nulo","instrucao","ANALF.",18.8
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","ANALF.",23.7
"marco","intencao_estimulada","Aécio Neves","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",20
"marco","intencao_estimulada","Dilma Rousseff","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",40
"marco","intencao_estimulada","Eduardo Campos","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",10
"marco","intencao_estimulada","Branco/ Nulo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",20
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",10
"marco","intencao_estimulada","Aécio Neves","instrucao","PRIM. INC.",5.7
"marco","intencao_estimulada","Dilma Rousseff","instrucao","PRIM. INC.",55.7
"marco","intencao_estimulada","Eduardo Campos","instrucao","PRIM. INC.",5.7
"marco","intencao_estimulada","Branco/ Nulo","instrucao","PRIM. INC.",16.4
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","PRIM. INC.",16.4
"marco","intencao_estimulada","Aécio Neves","instrucao","PRIM. COMP.",13.5
"marco","intencao_estimulada","Dilma Rousseff","instrucao","PRIM. COMP.",45.6
"marco","intencao_estimulada","Eduardo Campos","instrucao","PRIM. COMP.",2.8
"marco","intencao_estimulada","Branco/ Nulo","instrucao","PRIM. COMP.",21
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",17.1
"marco","intencao_estimulada","Aécio Neves","instrucao","GINÁS. INC.",11.4
"marco","intencao_estimulada","Dilma Rousseff","instrucao","GINÁS. INC.",46.3
"marco","intencao_estimulada","Eduardo Campos","instrucao","GINÁS. INC.",10.1
"marco","intencao_estimulada","Branco/ Nulo","instrucao","GINÁS. INC.",23.5
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",8.7
"marco","intencao_estimulada","Aécio Neves","instrucao","GINÁS. COMP.",11.8
"marco","intencao_estimulada","Dilma Rousseff","instrucao","GINÁS. COMP.",43.7
"marco","intencao_estimulada","Eduardo Campos","instrucao","GINÁS. COMP.",6.5
"marco","intencao_estimulada","Branco/ Nulo","instrucao","GINÁS. COMP.",25.7
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",12.2
"marco","intencao_estimulada","Aécio Neves","instrucao","COLÉG. INC.",12.2
"marco","intencao_estimulada","Dilma Rousseff","instrucao","COLÉG. INC.",42.4
"marco","intencao_estimulada","Eduardo Campos","instrucao","COLÉG. INC.",5.4
"marco","intencao_estimulada","Branco/ Nulo","instrucao","COLÉG. INC.",24.9
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",15.1
"marco","intencao_estimulada","Aécio Neves","instrucao","COLÉG. COMP.",15.5
"marco","intencao_estimulada","Dilma Rousseff","instrucao","COLÉG. COMP.",42
"marco","intencao_estimulada","Eduardo Campos","instrucao","COLÉG. COMP.",6.2
"marco","intencao_estimulada","Branco/ Nulo","instrucao","COLÉG. COMP.",27.5
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",8.8
"marco","intencao_estimulada","Aécio Neves","instrucao","SUP. INC.",21.1
"marco","intencao_estimulada","Dilma Rousseff","instrucao","SUP. INC.",27
"marco","intencao_estimulada","Eduardo Campos","instrucao","SUP. INC.",9.2
"marco","intencao_estimulada","Branco/ Nulo","instrucao","SUP. INC.",30.3
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SUP. INC.",12.5
"marco","intencao_estimulada","Aécio Neves","instrucao","SUP. COMP.",23
"marco","intencao_estimulada","Dilma Rousseff","instrucao","SUP. COMP.",28.6
"marco","intencao_estimulada","Eduardo Campos","instrucao","SUP. COMP.",11.2
"marco","intencao_estimulada","Branco/ Nulo","instrucao","SUP. COMP.",25.5
"marco","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SUP. COMP.",11.8
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","ANALF.",23.5
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","ANALF.",30.9
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","ANALF.",14.8
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","ANALF.",23.5
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","ANALF.",7.4
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",30
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",40
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",20
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",10
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",0
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","PRIM. INC.",21.1
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","PRIM. INC.",30.6
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","PRIM. INC.",17
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","PRIM. INC.",22.4
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","PRIM. INC.",8.8
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","PRIM. COMP.",24.9
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","PRIM. COMP.",35.3
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","PRIM. COMP.",20.1
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","PRIM. COMP.",15.9
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",3.8
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","GINÁS. INC.",22.8
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","GINÁS. INC.",38.3
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","GINÁS. INC.",22.8
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","GINÁS. INC.",13.2
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",3
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","GINÁS. COMP.",29.6
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","GINÁS. COMP.",33.6
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","GINÁS. COMP.",19.6
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","GINÁS. COMP.",14
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",3.2
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","COLÉG. INC.",23.9
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","COLÉG. INC.",36.6
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","COLÉG. INC.",20.2
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","COLÉG. INC.",15
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",4.2
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","COLÉG. COMP.",27.8
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","COLÉG. COMP.",39.3
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","COLÉG. COMP.",20.9
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","COLÉG. COMP.",10
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",1.9
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","SUP. INC.",31.9
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","SUP. INC.",40.6
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","SUP. INC.",17.5
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","SUP. INC.",8.1
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","SUP. INC.",1.9
"marco","grau_mudanca","Mudasse totalmente o governo do país","instrucao","SUP. COMP.",31.1
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","SUP. COMP.",43.3
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","SUP. COMP.",15.2
"marco","grau_mudanca","Desse total continuidade ao governo atual","instrucao","SUP. COMP.",7.3
"marco","grau_mudanca","Não sabe/ Não respondeu","instrucao","SUP. COMP.",3
"marco","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 20",11.1
"marco","vida_hoje","Satisfeito","renda_familiar","MAIS DE 20",88.9
"marco","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 20",0
"marco","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 20",0
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 20",0
"marco","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 10 A 20",23.9
"marco","vida_hoje","Satisfeito","renda_familiar","MAIS DE 10 A 20",67.4
"marco","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 10 A 20",8.7
"marco","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 10 A 20",0
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 10 A 20",0
"marco","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 5 A 10",12.5
"marco","vida_hoje","Satisfeito","renda_familiar","MAIS DE 5 A 10",72.9
"marco","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 5 A 10",11.5
"marco","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 5 A 10",2.1
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 5 A 10",1
"marco","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 2 A 5",10.2
"marco","vida_hoje","Satisfeito","renda_familiar","MAIS DE 2 A 5",71.5
"marco","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 2 A 5",15.4
"marco","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 2 A 5",2.8
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 2 A 5",0.1
"marco","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 1 A 2",8.9
"marco","vida_hoje","Satisfeito","renda_familiar","MAIS DE 1 A 2",70.1
"marco","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 1 A 2",18.1
"marco","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 1 A 2",2.4
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 1 A 2",0.5
"marco","vida_hoje","Muito satisfeito","renda_familiar","ATÉ 1",7.6
"marco","vida_hoje","Satisfeito","renda_familiar","ATÉ 1",66
"marco","vida_hoje","Insatisfeito","renda_familiar","ATÉ 1",20.4
"marco","vida_hoje","Muito insatisfeito","renda_familiar","ATÉ 1",5.6
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","ATÉ 1",0.4
"marco","vida_hoje","Muito satisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","vida_hoje","Satisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","vida_hoje","Insatisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","vida_hoje","Muito insatisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","vida_hoje","Muito satisfeito","renda_familiar","NÃO RESPONDEU",10.7
"marco","vida_hoje","Satisfeito","renda_familiar","NÃO RESPONDEU",67.3
"marco","vida_hoje","Insatisfeito","renda_familiar","NÃO RESPONDEU",16.3
"marco","vida_hoje","Muito insatisfeito","renda_familiar","NÃO RESPONDEU",4.6
"marco","vida_hoje","Não sabe/ Não respondeu","renda_familiar","NÃO RESPONDEU",1
"marco","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 20",22.2
"marco","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 20",33.3
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 20",33.3
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 20",11.1
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 20",0
"marco","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 10 A 20",34.8
"marco","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 10 A 20",21.7
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 10 A 20",17.4
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 10 A 20",26.1
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 10 A 20",0
"marco","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 5 A 10",21.4
"marco","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 5 A 10",30.7
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 5 A 10",26.6
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 5 A 10",20.8
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 5 A 10",0.5
"marco","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 2 A 5",14
"marco","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 2 A 5",27.8
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 2 A 5",32.6
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 2 A 5",24.1
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 2 A 5",1.5
"marco","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 1 A 2",9.7
"marco","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 1 A 2",31.6
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 1 A 2",29.4
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 1 A 2",27.6
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 1 A 2",1.7
"marco","interesse_eleicoes","Muito interesse","renda_familiar","ATÉ 1",15.2
"marco","interesse_eleicoes","Interesse médio","renda_familiar","ATÉ 1",23.2
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","ATÉ 1",32.4
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","ATÉ 1",26.4
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","ATÉ 1",2.8
"marco","interesse_eleicoes","Muito interesse","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","interesse_eleicoes","Interesse médio","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"marco","interesse_eleicoes","Muito interesse","renda_familiar","NÃO RESPONDEU",21.4
"marco","interesse_eleicoes","Interesse médio","renda_familiar","NÃO RESPONDEU",20.4
"marco","interesse_eleicoes","Pouco interesse","renda_familiar","NÃO RESPONDEU",20.9
"marco","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","NÃO RESPONDEU",36.7
"marco","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","NÃO RESPONDEU",0.5
"marco","grau_mudanca","Mudasse totalmente o governo do país","renda_familiar","MAIS DE 20",33.3
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","renda_familiar","MAIS DE 20",66.7
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","renda_familiar","MAIS DE 20",0
"marco","grau_mudanca","Desse total continuidade ao governo atual","renda_familiar","MAIS DE 20",0
"marco","grau_mudanca","Não sabe/ Não respondeu","renda_familiar","MAIS DE 20",0
"marco","grau_mudanca","Mudasse totalmente o governo do país","renda_familiar","MAIS DE 10 A 20",32.6
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","renda_familiar","MAIS DE 10 A 20",41.3
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","renda_familiar","MAIS DE 10 A 20",23.9
"marco","grau_mudanca","Desse total continuidade ao governo atual","renda_familiar","MAIS DE 10 A 20",2.2
"marco","grau_mudanca","Não sabe/ Não respondeu","renda_familiar","MAIS DE 10 A 20",0
"marco","grau_mudanca","Mudasse totalmente o governo do país","renda_familiar","MAIS DE 5 A 10",29.2
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","renda_familiar","MAIS DE 5 A 10",38
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","renda_familiar","MAIS DE 5 A 10",20.3
"marco","grau_mudanca","Desse total continuidade ao governo atual","renda_familiar","MAIS DE 5 A 10",9.4
"marco","grau_mudanca","Não sabe/ Não respondeu","renda_familiar","MAIS DE 5 A 10",3.1
"marco","grau_mudanca","Mudasse totalmente o governo do país","renda_familiar","MAIS DE 2 A 5",28.1
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","renda_familiar","MAIS DE 2 A 5",38.3
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","renda_familiar","MAIS DE 2 A 5",21.3
"marco","grau_mudanca","Desse total continuidade ao governo atual","renda_familiar","MAIS DE 2 A 5",10
"marco","grau_mudanca","Não sabe/ Não respondeu","renda_familiar","MAIS DE 2 A 5",2.4
"marco","grau_mudanca","Mudasse totalmente o governo do país","renda_familiar","MAIS DE 1 A 2",24.6
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","renda_familiar","MAIS DE 1 A 2",34.5
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","renda_familiar","MAIS DE 1 A 2",18.6
"marco","grau_mudanca","Desse total continuidade ao governo atual","renda_familiar","MAIS DE 1 A 2",17.1
"marco","grau_mudanca","Não sabe/ Não respondeu","renda_familiar","MAIS DE 1 A 2",5.3
"marco","grau_mudanca","Mudasse totalmente o governo do país","renda_familiar","ATÉ 1",20
"marco","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","renda_familiar","ATÉ 1",36
"marco","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","renda_familiar","ATÉ 1",17.6
