data,cat_dado,dado,cat_recorte,recorte,variavel
2014-04-14,rejeicao,Aécio Neves,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,25
2014-04-14,rejeicao,Pastor Everaldo,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,25
2014-04-14,rejeicao,Eduardo Campos,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,20
2014-04-14,rejeicao,Dilma Rousseff,interesse,Não sabe/ Não respondeu,27
2014-04-14,rejeicao,Aécio Neves,interesse,Não sabe/ Não respondeu,12
2014-04-14,rejeicao,Pastor Everaldo,interesse,Não sabe/ Não respondeu,4
2014-04-14,rejeicao,Eduardo Campos,interesse,Não sabe/ Não respondeu,8
2014-04-14,2turno_aecio,Aécio Neves,interesse,Muito interesse,30
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Muito interesse,54
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Muito interesse,13
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Muito interesse,3
2014-04-14,2turno_aecio,Aécio Neves,interesse,Interesse médio,26
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Interesse médio,50
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Interesse médio,15
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Interesse médio,8
2014-04-14,2turno_aecio,Aécio Neves,interesse,Pouco interesse,23
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Pouco interesse,46
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Pouco interesse,20
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Pouco interesse,11
2014-04-14,2turno_aecio,Aécio Neves,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,13
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,28
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,49
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,10
2014-04-14,2turno_aecio,Aécio Neves,interesse,Não sabe/ Não respondeu,31
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Não sabe/ Não respondeu,19
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Não sabe/ Não respondeu,19
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Não sabe/ Não respondeu,31
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Muito interesse,54
2014-04-14,2turno_campos,Marina Silva,interesse,Muito interesse,28
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Muito interesse,14
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Muito interesse,4
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Interesse médio,48
2014-04-14,2turno_campos,Marina Silva,interesse,Interesse médio,29
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Interesse médio,14
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Interesse médio,9
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Pouco interesse,43
2014-04-14,2turno_campos,Marina Silva,interesse,Pouco interesse,26
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Pouco interesse,19
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Pouco interesse,12
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,25
2014-04-14,2turno_campos,Marina Silva,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,18
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,45
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,12
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Não sabe/ Não respondeu,23
2014-04-14,2turno_campos,Marina Silva,interesse,Não sabe/ Não respondeu,27
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Não sabe/ Não respondeu,19
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Não sabe/ Não respondeu,31
2014-04-14,vida_hoje,Muito satisfeito,desejo_mudanca,Mudasse totalmente o governo do país,7
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,Mudasse totalmente o governo do país,65
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,Mudasse totalmente o governo do país,24
2014-04-14,vida_hoje,Muito insatisfeito,desejo_mudanca,Mudasse totalmente o governo do país,3
2014-04-14,vida_hoje,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,1
2014-04-14,vida_hoje,Muito satisfeito,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",10
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",69
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",19
2014-04-14,vida_hoje,Muito insatisfeito,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",1
2014-04-14,vida_hoje,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",1
2014-04-14,vida_hoje,Muito satisfeito,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,8
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,79
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,13
2014-04-14,vida_hoje,Muito insatisfeito,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,0
2014-04-14,vida_hoje,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,0
2014-04-14,vida_hoje,Muito satisfeito,desejo_mudanca,Desse total continuidade ao governo atual,10
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,Desse total continuidade ao governo atual,73
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,Desse total continuidade ao governo atual,16
2014-04-14,vida_hoje,Muito insatisfeito,desejo_mudanca,Desse total continuidade ao governo atual,1
2014-04-14,vida_hoje,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,0
2014-04-14,vida_hoje,Muito satisfeito,desejo_mudanca,Não sabe/ Não respondeu,9
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,Não sabe/ Não respondeu,64
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,Não sabe/ Não respondeu,22
2014-04-14,vida_hoje,Muito insatisfeito,desejo_mudanca,Não sabe/ Não respondeu,2
2014-04-14,vida_hoje,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,3
2014-04-14,interesse,Muito interesse,desejo_mudanca,Mudasse totalmente o governo do país,12
2014-04-14,interesse,Interesse médio,desejo_mudanca,Mudasse totalmente o governo do país,21
2014-04-14,interesse,Pouco interesse,desejo_mudanca,Mudasse totalmente o governo do país,26
2014-04-14,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,desejo_mudanca,Mudasse totalmente o governo do país,39
2014-04-14,interesse,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,1
2014-04-14,interesse,Muito interesse,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",15
2014-04-14,interesse,Interesse médio,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",29
2014-04-14,interesse,Pouco interesse,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",31
2014-04-14,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",22
2014-04-14,interesse,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",2
2014-04-14,interesse,Muito interesse,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,13
2014-04-14,interesse,Interesse médio,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,35
2014-04-14,interesse,Pouco interesse,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,30
2014-04-14,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,21
2014-04-14,interesse,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,1
2014-04-14,interesse,Muito interesse,desejo_mudanca,Desse total continuidade ao governo atual,24
2014-04-14,interesse,Interesse médio,desejo_mudanca,Desse total continuidade ao governo atual,33
2014-04-14,interesse,Pouco interesse,desejo_mudanca,Desse total continuidade ao governo atual,25
2014-04-14,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,desejo_mudanca,Desse total continuidade ao governo atual,18
2014-04-14,interesse,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,0
2014-04-14,interesse,Muito interesse,desejo_mudanca,Não sabe/ Não respondeu,16
2014-04-14,interesse,Interesse médio,desejo_mudanca,Não sabe/ Não respondeu,22
2014-04-14,interesse,Pouco interesse,desejo_mudanca,Não sabe/ Não respondeu,33
2014-04-14,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,desejo_mudanca,Não sabe/ Não respondeu,28
2014-04-14,interesse,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,2
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,Mudasse totalmente o governo do país,11
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Mudasse totalmente o governo do país,7
2014-04-14,intencao_espontanea,José Serra,desejo_mudanca,Mudasse totalmente o governo do país,3
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,Mudasse totalmente o governo do país,7
2014-04-14,intencao_espontanea,Branco/ Nulo,desejo_mudanca,Mudasse totalmente o governo do país,36
2014-04-14,intencao_espontanea,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,36
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",10
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",24
2014-04-14,intencao_espontanea,José Serra,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",1
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",5
2014-04-14,intencao_espontanea,Branco/ Nulo,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",16
2014-04-14,intencao_espontanea,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",43
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,2
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,39
2014-04-14,intencao_espontanea,José Serra,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,0
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,8
2014-04-14,intencao_espontanea,Branco/ Nulo,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,9
2014-04-14,intencao_espontanea,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,41
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,Desse total continuidade ao governo atual,3
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Desse total continuidade ao governo atual,53
2014-04-14,intencao_espontanea,José Serra,desejo_mudanca,Desse total continuidade ao governo atual,1
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,Desse total continuidade ao governo atual,8
2014-04-14,intencao_espontanea,Branco/ Nulo,desejo_mudanca,Desse total continuidade ao governo atual,6
2014-04-14,intencao_espontanea,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,29
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,Não sabe/ Não respondeu,5
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Não sabe/ Não respondeu,14
2014-04-14,intencao_espontanea,José Serra,desejo_mudanca,Não sabe/ Não respondeu,2
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,Não sabe/ Não respondeu,6
2014-04-14,intencao_espontanea,Branco/ Nulo,desejo_mudanca,Não sabe/ Não respondeu,27
2014-04-14,intencao_espontanea,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,47
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,Mudasse totalmente o governo do país,24
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Mudasse totalmente o governo do país,12
2014-04-14,intencao_estimulada,Branco/ Nulo,desejo_mudanca,Mudasse totalmente o governo do país,48
2014-04-14,intencao_estimulada,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,16
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",18
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",41
2014-04-14,intencao_estimulada,Branco/ Nulo,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",24
2014-04-14,intencao_estimulada,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",16
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,8
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,69
2014-04-14,intencao_estimulada,Branco/ Nulo,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,11
2014-04-14,intencao_estimulada,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,13
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,Desse total continuidade ao governo atual,5
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Desse total continuidade ao governo atual,80
2014-04-14,intencao_estimulada,Branco/ Nulo,desejo_mudanca,Desse total continuidade ao governo atual,7
2014-04-14,intencao_estimulada,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,8
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,Não sabe/ Não respondeu,9
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Não sabe/ Não respondeu,28
2014-04-14,intencao_estimulada,Branco/ Nulo,desejo_mudanca,Não sabe/ Não respondeu,38
2014-04-14,intencao_estimulada,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,25
2014-04-14,avaliacao_governo,Ótimo,desejo_mudanca,Mudasse totalmente o governo do país,2
2014-04-14,avaliacao_governo,Bom,desejo_mudanca,Mudasse totalmente o governo do país,8
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,Mudasse totalmente o governo do país,29
2014-04-14,avaliacao_governo,Ruim,desejo_mudanca,Mudasse totalmente o governo do país,24
2014-04-14,avaliacao_governo,Péssimo,desejo_mudanca,Mudasse totalmente o governo do país,35
2014-04-14,avaliacao_governo,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,1
2014-04-14,avaliacao_governo,Ótimo,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",4
2014-04-14,avaliacao_governo,Bom,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",28
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",43
2014-04-14,avaliacao_governo,Ruim,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",12
2014-04-14,avaliacao_governo,Péssimo,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",10
2014-04-14,avaliacao_governo,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",2
2014-04-14,avaliacao_governo,Ótimo,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,9
2014-04-14,avaliacao_governo,Bom,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,48
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,31
2014-04-14,avaliacao_governo,Ruim,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,7
2014-04-14,avaliacao_governo,Péssimo,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,5
2014-04-14,avaliacao_governo,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,0
2014-04-14,avaliacao_governo,Ótimo,desejo_mudanca,Desse total continuidade ao governo atual,22
2014-04-14,avaliacao_governo,Bom,desejo_mudanca,Desse total continuidade ao governo atual,48
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,Desse total continuidade ao governo atual,21
2014-04-14,avaliacao_governo,Ruim,desejo_mudanca,Desse total continuidade ao governo atual,4
2014-04-14,avaliacao_governo,Péssimo,desejo_mudanca,Desse total continuidade ao governo atual,4
2014-04-14,avaliacao_governo,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,1
2014-04-14,avaliacao_governo,Ótimo,desejo_mudanca,Não sabe/ Não respondeu,6
2014-04-14,avaliacao_governo,Bom,desejo_mudanca,Não sabe/ Não respondeu,34
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,Não sabe/ Não respondeu,25
2014-04-14,avaliacao_governo,Ruim,desejo_mudanca,Não sabe/ Não respondeu,6
2014-04-14,avaliacao_governo,Péssimo,desejo_mudanca,Não sabe/ Não respondeu,16
2014-04-14,avaliacao_governo,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,12
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,Mudasse totalmente o governo do país,16
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,Mudasse totalmente o governo do país,79
2014-04-14,aprova_dilma,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,5
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",48
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",45
2014-04-14,aprova_dilma,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",7
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,76
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,20
2014-04-14,aprova_dilma,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,4
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,Desse total continuidade ao governo atual,84
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,Desse total continuidade ao governo atual,14
2014-04-14,aprova_dilma,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,2
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,Não sabe/ Não respondeu,44
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,Não sabe/ Não respondeu,39
2014-04-14,aprova_dilma,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,17
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,Mudasse totalmente o governo do país,61
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,Mudasse totalmente o governo do país,25
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,Mudasse totalmente o governo do país,22
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,Mudasse totalmente o governo do país,23
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",29
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",24
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",25
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",19
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,12
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,25
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,24
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,19
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,Desse total continuidade ao governo atual,5
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,Desse total continuidade ao governo atual,31
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,Desse total continuidade ao governo atual,18
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,Desse total continuidade ao governo atual,23
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,Não sabe/ Não respondeu,25
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,Não sabe/ Não respondeu,27
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,Não sabe/ Não respondeu,23
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,Não sabe/ Não respondeu,20
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,Mudasse totalmente o governo do país,32
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,Mudasse totalmente o governo do país,15
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,Mudasse totalmente o governo do país,44
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,9
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",25
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",43
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",22
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",10
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,11
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,70
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,11
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,8
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,Desse total continuidade ao governo atual,7
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,Desse total continuidade ao governo atual,81
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,Desse total continuidade ao governo atual,9
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,3
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,Não sabe/ Não respondeu,11
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,Não sabe/ Não respondeu,33
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,Não sabe/ Não respondeu,31
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,25
2014-04-14,2turno_campos,Dilma Rousseff,desejo_mudanca,Mudasse totalmente o governo do país,14
2014-04-14,2turno_campos,Marina Silva,desejo_mudanca,Mudasse totalmente o governo do país,33
2014-04-14,2turno_campos,Branco/ Nulo,desejo_mudanca,Mudasse totalmente o governo do país,43
2014-04-14,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,Mudasse totalmente o governo do país,10
2014-04-14,2turno_campos,Dilma Rousseff,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",41
2014-04-14,2turno_campos,Marina Silva,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",28
2014-04-14,2turno_campos,Branco/ Nulo,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",20
2014-04-14,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",11
2014-04-14,2turno_campos,Dilma Rousseff,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,68
2014-04-14,2turno_campos,Marina Silva,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,13
2014-04-14,2turno_campos,Branco/ Nulo,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,8
2014-04-14,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,10
2014-04-14,2turno_campos,Dilma Rousseff,desejo_mudanca,Desse total continuidade ao governo atual,78
2014-04-14,2turno_campos,Marina Silva,desejo_mudanca,Desse total continuidade ao governo atual,9
2014-04-14,2turno_campos,Branco/ Nulo,desejo_mudanca,Desse total continuidade ao governo atual,10
2014-04-14,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,Desse total continuidade ao governo atual,3
2014-04-14,2turno_campos,Dilma Rousseff,desejo_mudanca,Não sabe/ Não respondeu,31
2014-04-14,2turno_campos,Marina Silva,desejo_mudanca,Não sabe/ Não respondeu,16
2014-04-14,2turno_campos,Branco/ Nulo,desejo_mudanca,Não sabe/ Não respondeu,28
2014-04-14,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,Não sabe/ Não respondeu,25
2014-04-14,vida_hoje,Muito satisfeito,avaliacao_governo,Ótimo,24
2014-04-14,vida_hoje,Satisfeito,avaliacao_governo,Ótimo,65
2014-04-14,vida_hoje,Insatisfeito,avaliacao_governo,Ótimo,10
2014-04-14,vida_hoje,Muito insatisfeito,avaliacao_governo,Ótimo,1
2014-04-14,vida_hoje,Não sabe/ Não respondeu,avaliacao_governo,Ótimo,1
2014-04-14,vida_hoje,Muito satisfeito,avaliacao_governo,Bom,8
2014-04-14,vida_hoje,Satisfeito,avaliacao_governo,Bom,77
2014-04-14,vida_hoje,Insatisfeito,avaliacao_governo,Bom,14
2014-04-14,vida_hoje,Muito insatisfeito,avaliacao_governo,Bom,1
2014-04-14,vida_hoje,Não sabe/ Não respondeu,avaliacao_governo,Bom,1
2014-04-14,vida_hoje,Muito satisfeito,avaliacao_governo,Regular,9
2014-04-14,vida_hoje,Satisfeito,avaliacao_governo,Regular,71
2014-04-14,vida_hoje,Insatisfeito,avaliacao_governo,Regular,18
2014-04-14,vida_hoje,Muito insatisfeito,avaliacao_governo,Regular,1
2014-04-14,vida_hoje,Não sabe/ Não respondeu,avaliacao_governo,Regular,1
2014-04-14,vida_hoje,Muito satisfeito,avaliacao_governo,Ruim,7
2014-04-14,vida_hoje,Satisfeito,avaliacao_governo,Ruim,64
2014-04-14,vida_hoje,Insatisfeito,avaliacao_governo,Ruim,28
2014-04-14,vida_hoje,Muito insatisfeito,avaliacao_governo,Ruim,1
2014-04-14,vida_hoje,Não sabe/ Não respondeu,avaliacao_governo,Ruim,0
2014-04-14,vida_hoje,Muito satisfeito,avaliacao_governo,Péssimo,6
