"data","cat_pergunta","dado","cat_recorte","recorte","valor"
"2014-10-08","aprova_dilma","Aprova","favorito","Aécio Neves",19
"2014-10-08","aprova_dilma","Desaprova","favorito","Aécio Neves",75
"2014-10-08","aprova_dilma","NS/NR*","favorito","Aécio Neves",6
"2014-10-08","aprova_dilma","Aprova","favorito","Dilma Rousseff",77
"2014-10-08","aprova_dilma","Desaprova","favorito","Dilma Rousseff",19
"2014-10-08","aprova_dilma","NS/NR*","favorito","Dilma Rousseff",5
"2014-10-08","aprova_dilma","Aprova","favorito","NS/NR*",36
"2014-10-08","aprova_dilma","Desaprova","favorito","NS/NR*",46
"2014-10-08","aprova_dilma","NS/NR*","favorito","NS/NR*",18
"2014-10-08","rejeicao","Dilma Rousseff2","favorito","Aécio Neves",79
"2014-10-08","rejeicao","Aécio Neves2","favorito","Aécio Neves",5
"2014-10-08","rejeicao","Dilma Rousseff2","favorito","Dilma Rousseff",14
"2014-10-08","rejeicao","Aécio Neves2","favorito","Dilma Rousseff",59
"2014-10-08","rejeicao","Dilma Rousseff2","favorito","NS/NR*",25
"2014-10-08","rejeicao","Aécio Neves2","favorito","NS/NR*",18
"2014-10-08","segundo_turno_aecio","Aécio Neves2","favorito","Aécio Neves",89
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","favorito","Aécio Neves",3
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","favorito","Aécio Neves",7
"2014-10-08","segundo_turno_aecio","NS/NR*2","favorito","Aécio Neves",1
"2014-10-08","segundo_turno_aecio","Aécio Neves2","favorito","Dilma Rousseff",14
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","favorito","Dilma Rousseff",6
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","favorito","Dilma Rousseff",78
"2014-10-08","segundo_turno_aecio","NS/NR*2","favorito","Dilma Rousseff",2
"2014-10-08","segundo_turno_aecio","Aécio Neves2","favorito","NS/NR*",28
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","favorito","NS/NR*",23
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","favorito","NS/NR*",24
"2014-10-08","segundo_turno_aecio","NS/NR*2","favorito","NS/NR*",25
"2014-10-08","nota","nota","favorito","Aécio Neves",4
"2014-10-08","nota","nota","favorito","Dilma Rousseff",7.4
"2014-10-08","nota","nota","favorito","NS/NR*",5.2
"2014-10-08","segundo_aecio_validos","Aécio Neves2","favorito","Aécio Neves",93
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","favorito","Aécio Neves",7
"2014-10-08","segundo_aecio_validos","Aécio Neves2","favorito","Dilma Rousseff",15
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","favorito","Dilma Rousseff",85
"2014-10-08","segundo_aecio_validos","Aécio Neves2","favorito","NS/NR*",53
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","favorito","NS/NR*",47
"2014-10-08","espontanea_validos","Aécio Neves2","favorito","Aécio Neves",94
"2014-10-08","espontanea_validos","Dilma Rousseff2","favorito","Aécio Neves",6
"2014-10-08","espontanea_validos","Outros2","favorito","Aécio Neves",0
"2014-10-08","espontanea_validos","Aécio Neves2","favorito","Dilma Rousseff",14
"2014-10-08","espontanea_validos","Dilma Rousseff2","favorito","Dilma Rousseff",85
"2014-10-08","espontanea_validos","Outros2","favorito","Dilma Rousseff",0
"2014-10-08","espontanea_validos","Aécio Neves2","favorito","NS/NR*",52
"2014-10-08","espontanea_validos","Dilma Rousseff2","favorito","NS/NR*",44
"2014-10-08","espontanea_validos","Outros2","favorito","NS/NR*",4
"2014-10-08","voto_1turno","Aécio Neves","favorito","Aécio Neves",60
"2014-10-08","voto_1turno","Branco e Nulo","favorito","Aécio Neves",4
"2014-10-08","voto_1turno","Dilma Rousseff","favorito","Aécio Neves",8
"2014-10-08","voto_1turno","Marina Silva","favorito","Aécio Neves",23
"2014-10-08","voto_1turno","Não votou","favorito","Aécio Neves",2
"2014-10-08","voto_1turno","NS/NR*","favorito","Aécio Neves",2
"2014-10-08","voto_1turno","Outros","favorito","Aécio Neves",1
"2014-10-08","voto_1turno","Aécio Neves","favorito","Dilma Rousseff",8
"2014-10-08","voto_1turno","Branco e Nulo","favorito","Dilma Rousseff",5
"2014-10-08","voto_1turno","Dilma Rousseff","favorito","Dilma Rousseff",69
"2014-10-08","voto_1turno","Marina Silva","favorito","Dilma Rousseff",13
"2014-10-08","voto_1turno","Não votou","favorito","Dilma Rousseff",1
"2014-10-08","voto_1turno","NS/NR*","favorito","Dilma Rousseff",1
"2014-10-08","voto_1turno","Outros","favorito","Dilma Rousseff",3
"2014-10-08","voto_1turno","Aécio Neves","favorito","NS/NR*",14
"2014-10-08","voto_1turno","Branco e Nulo","favorito","NS/NR*",17
"2014-10-08","voto_1turno","Dilma Rousseff","favorito","NS/NR*",23
"2014-10-08","voto_1turno","Marina Silva","favorito","NS/NR*",23
"2014-10-08","voto_1turno","Não votou","favorito","NS/NR*",2
"2014-10-08","voto_1turno","NS/NR*","favorito","NS/NR*",14
"2014-10-08","voto_1turno","Outros","favorito","NS/NR*",6
"2014-10-08","certeza_voto","É definitiva","favorito","Aécio Neves",88
"2014-10-08","certeza_voto","NS/NR*","favorito","Aécio Neves",3
"2014-10-08","certeza_voto","Pode mudar","favorito","Aécio Neves",10
"2014-10-08","certeza_voto","É definitiva","favorito","Dilma Rousseff",85
"2014-10-08","certeza_voto","NS/NR*","favorito","Dilma Rousseff",3
"2014-10-08","certeza_voto","Pode mudar","favorito","Dilma Rousseff",12
"2014-10-08","certeza_voto","É definitiva","favorito","NS/NR*",65
"2014-10-08","certeza_voto","NS/NR*","favorito","NS/NR*",14
"2014-10-08","certeza_voto","Pode mudar","favorito","NS/NR*",21
"2014-10-08","vida_hoje","Satisfeito","nota","3 ou menos",71
"2014-10-08","vida_hoje","Insatisfeito","nota","3 ou menos",29
"2014-10-08","vida_hoje","NS/NR*","nota","3 ou menos",1
"2014-10-08","vida_hoje","Satisfeito","nota","7 ou mais",86
"2014-10-08","vida_hoje","Insatisfeito","nota","7 ou mais",14
"2014-10-08","vida_hoje","NS/NR*","nota","7 ou mais",1
"2014-10-08","vida_hoje","Satisfeito","nota","Entre 4 e 6",77
"2014-10-08","vida_hoje","Insatisfeito","nota","Entre 4 e 6",23
"2014-10-08","vida_hoje","NS/NR*","nota","Entre 4 e 6",0
"2014-10-08","interesse","Tem muito interesse","nota","3 ou menos",38
"2014-10-08","interesse","Tem médio interesse","nota","3 ou menos",23
"2014-10-08","interesse","Não tem interesse","nota","3 ou menos",39
"2014-10-08","interesse","NS/NR*","nota","3 ou menos",0
"2014-10-08","interesse","Tem muito interesse","nota","7 ou mais",30
"2014-10-08","interesse","Tem médio interesse","nota","7 ou mais",40
"2014-10-08","interesse","Não tem interesse","nota","7 ou mais",29
"2014-10-08","interesse","NS/NR*","nota","7 ou mais",1
"2014-10-08","interesse","Tem muito interesse","nota","Entre 4 e 6",26
"2014-10-08","interesse","Tem médio interesse","nota","Entre 4 e 6",37
"2014-10-08","interesse","Não tem interesse","nota","Entre 4 e 6",37
"2014-10-08","interesse","NS/NR*","nota","Entre 4 e 6",1
"2014-10-08","intencao_espontanea","Aécio Neves2","nota","3 ou menos",77
"2014-10-08","intencao_espontanea","Branco e Nulo2","nota","3 ou menos",17
"2014-10-08","intencao_espontanea","Dilma Rousseff2","nota","3 ou menos",2
"2014-10-08","intencao_espontanea","NS/NR*2","nota","3 ou menos",5
"2014-10-08","intencao_espontanea","Outros2","nota","3 ou menos",0
"2014-10-08","intencao_espontanea","Aécio Neves2","nota","7 ou mais",15
"2014-10-08","intencao_espontanea","Branco e Nulo2","nota","7 ou mais",2
"2014-10-08","intencao_espontanea","Dilma Rousseff2","nota","7 ou mais",79
"2014-10-08","intencao_espontanea","NS/NR*2","nota","7 ou mais",5
"2014-10-08","intencao_espontanea","Outros2","nota","7 ou mais",0
"2014-10-08","intencao_espontanea","Aécio Neves2","nota","Entre 4 e 6",65
"2014-10-08","intencao_espontanea","Branco e Nulo2","nota","Entre 4 e 6",9
"2014-10-08","intencao_espontanea","Dilma Rousseff2","nota","Entre 4 e 6",15
"2014-10-08","intencao_espontanea","NS/NR*2","nota","Entre 4 e 6",10
"2014-10-08","intencao_espontanea","Outros2","nota","Entre 4 e 6",1
"2014-10-08","aprova_dilma","Aprova","nota","3 ou menos",1
"2014-10-08","aprova_dilma","Desaprova","nota","3 ou menos",97
"2014-10-08","aprova_dilma","NS/NR*","nota","3 ou menos",2
"2014-10-08","aprova_dilma","Aprova","nota","7 ou mais",89
"2014-10-08","aprova_dilma","Desaprova","nota","7 ou mais",6
"2014-10-08","aprova_dilma","NS/NR*","nota","7 ou mais",5
"2014-10-08","aprova_dilma","Aprova","nota","Entre 4 e 6",25
"2014-10-08","aprova_dilma","Desaprova","nota","Entre 4 e 6",65
"2014-10-08","aprova_dilma","NS/NR*","nota","Entre 4 e 6",11
"2014-10-08","rejeicao","Dilma Rousseff2","nota","3 ou menos",85
"2014-10-08","rejeicao","Aécio Neves2","nota","3 ou menos",8
"2014-10-08","rejeicao","Dilma Rousseff2","nota","7 ou mais",11
"2014-10-08","rejeicao","Aécio Neves2","nota","7 ou mais",59
"2014-10-08","rejeicao","Dilma Rousseff2","nota","Entre 4 e 6",56
"2014-10-08","rejeicao","Aécio Neves2","nota","Entre 4 e 6",12
"2014-10-08","segundo_turno_aecio","Aécio Neves2","nota","3 ou menos",80
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","nota","3 ou menos",15
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","nota","3 ou menos",2
"2014-10-08","segundo_turno_aecio","NS/NR*2","nota","3 ou menos",3
"2014-10-08","segundo_turno_aecio","Aécio Neves2","nota","7 ou mais",16
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","nota","7 ou mais",1
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","nota","7 ou mais",81
"2014-10-08","segundo_turno_aecio","NS/NR*2","nota","7 ou mais",2
"2014-10-08","segundo_turno_aecio","Aécio Neves2","nota","Entre 4 e 6",67
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","nota","Entre 4 e 6",8
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","nota","Entre 4 e 6",17
"2014-10-08","segundo_turno_aecio","NS/NR*2","nota","Entre 4 e 6",8
"2014-10-08","favorito","Aécio Neves2","nota","3 ou menos",71
"2014-10-08","favorito","Dilma Rousseff2","nota","3 ou menos",16
"2014-10-08","favorito","NS/NR*2","nota","3 ou menos",13
"2014-10-08","favorito","Aécio Neves2","nota","7 ou mais",15
"2014-10-08","favorito","Dilma Rousseff2","nota","7 ou mais",77
"2014-10-08","favorito","NS/NR*2","nota","7 ou mais",8
"2014-10-08","favorito","Aécio Neves2","nota","Entre 4 e 6",55
"2014-10-08","favorito","Dilma Rousseff2","nota","Entre 4 e 6",31
"2014-10-08","favorito","NS/NR*2","nota","Entre 4 e 6",14
"2014-10-08","nota","nota","nota","3 ou menos",1.2
"2014-10-08","nota","nota","nota","7 ou mais",8.4
"2014-10-08","nota","nota","nota","Entre 4 e 6",5.1
"2014-10-08","segundo_aecio_validos","Aécio Neves2","nota","3 ou menos",98
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","nota","3 ou menos",2
"2014-10-08","segundo_aecio_validos","Aécio Neves2","nota","7 ou mais",16
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","nota","7 ou mais",84
"2014-10-08","segundo_aecio_validos","Aécio Neves2","nota","Entre 4 e 6",79
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","nota","Entre 4 e 6",21
"2014-10-08","espontanea_validos","Aécio Neves2","nota","3 ou menos",98
"2014-10-08","espontanea_validos","Dilma Rousseff2","nota","3 ou menos",2
"2014-10-08","espontanea_validos","Outros2","nota","3 ou menos",0
"2014-10-08","espontanea_validos","Aécio Neves2","nota","7 ou mais",16
"2014-10-08","espontanea_validos","Dilma Rousseff2","nota","7 ou mais",84
"2014-10-08","espontanea_validos","Outros2","nota","7 ou mais",0
"2014-10-08","espontanea_validos","Aécio Neves2","nota","Entre 4 e 6",81
"2014-10-08","espontanea_validos","Dilma Rousseff2","nota","Entre 4 e 6",18
"2014-10-08","espontanea_validos","Outros2","nota","Entre 4 e 6",1
"2014-10-08","voto_1turno","Aécio Neves","nota","3 ou menos",55
"2014-10-08","voto_1turno","Branco e Nulo","nota","3 ou menos",11
"2014-10-08","voto_1turno","Dilma Rousseff","nota","3 ou menos",2
"2014-10-08","voto_1turno","Marina Silva","nota","3 ou menos",25
"2014-10-08","voto_1turno","Não votou","nota","3 ou menos",2
"2014-10-08","voto_1turno","NS/NR*","nota","3 ou menos",2
"2014-10-08","voto_1turno","Outros","nota","3 ou menos",4
"2014-10-08","voto_1turno","Aécio Neves","nota","7 ou mais",9
"2014-10-08","voto_1turno","Branco e Nulo","nota","7 ou mais",2
"2014-10-08","voto_1turno","Dilma Rousseff","nota","7 ou mais",75
"2014-10-08","voto_1turno","Marina Silva","nota","7 ou mais",8
"2014-10-08","voto_1turno","Não votou","nota","7 ou mais",1
"2014-10-08","voto_1turno","NS/NR*","nota","7 ou mais",2
"2014-10-08","voto_1turno","Outros","nota","7 ou mais",2
"2014-10-08","voto_1turno","Aécio Neves","nota","Entre 4 e 6",42
"2014-10-08","voto_1turno","Branco e Nulo","nota","Entre 4 e 6",7
"2014-10-08","voto_1turno","Dilma Rousseff","nota","Entre 4 e 6",14
"2014-10-08","voto_1turno","Marina Silva","nota","Entre 4 e 6",28
"2014-10-08","voto_1turno","Não votou","nota","Entre 4 e 6",2
"2014-10-08","voto_1turno","NS/NR*","nota","Entre 4 e 6",4
"2014-10-08","voto_1turno","Outros","nota","Entre 4 e 6",3
"2014-10-08","certeza_voto","É definitiva","nota","3 ou menos",89
"2014-10-08","certeza_voto","NS/NR*","nota","3 ou menos",4
"2014-10-08","certeza_voto","Pode mudar","nota","3 ou menos",8
"2014-10-08","certeza_voto","É definitiva","nota","7 ou mais",87
"2014-10-08","certeza_voto","NS/NR*","nota","7 ou mais",3
"2014-10-08","certeza_voto","Pode mudar","nota","7 ou mais",10
"2014-10-08","certeza_voto","É definitiva","nota","Entre 4 e 6",78
"2014-10-08","certeza_voto","NS/NR*","nota","Entre 4 e 6",5
"2014-10-08","certeza_voto","Pode mudar","nota","Entre 4 e 6",17
"2014-10-08","vida_hoje","Satisfeito","partido","Não sabe/ Não respondeu",57
"2014-10-08","vida_hoje","Insatisfeito","partido","Não sabe/ Não respondeu",41
"2014-10-08","vida_hoje","NS/NR*","partido","Não sabe/ Não respondeu",2
"2014-10-08","vida_hoje","Satisfeito","partido","Nenhum",80
"2014-10-08","vida_hoje","Insatisfeito","partido","Nenhum",20
"2014-10-08","vida_hoje","NS/NR*","partido","Nenhum",1
"2014-10-08","vida_hoje","Satisfeito","partido","Outros com menos de 1%",81
"2014-10-08","vida_hoje","Insatisfeito","partido","Outros com menos de 1%",19
"2014-10-08","vida_hoje","NS/NR*","partido","Outros com menos de 1%",0
"2014-10-08","vida_hoje","Satisfeito","partido","PDT",58
"2014-10-08","vida_hoje","Insatisfeito","partido","PDT",42
"2014-10-08","vida_hoje","NS/NR*","partido","PDT",0
"2014-10-08","vida_hoje","Satisfeito","partido","PMDB",76
"2014-10-08","vida_hoje","Insatisfeito","partido","PMDB",24
"2014-10-08","vida_hoje","NS/NR*","partido","PMDB",0
"2014-10-08","vida_hoje","Satisfeito","partido","PSB",72
"2014-10-08","vida_hoje","Insatisfeito","partido","PSB",28
"2014-10-08","vida_hoje","NS/NR*","partido","PSB",0
"2014-10-08","vida_hoje","Satisfeito","partido","PSDB",75
"2014-10-08","vida_hoje","Insatisfeito","partido","PSDB",25
"2014-10-08","vida_hoje","NS/NR*","partido","PSDB",0
"2014-10-08","vida_hoje","Satisfeito","partido","PSOL",75
"2014-10-08","vida_hoje","Insatisfeito","partido","PSOL",25
"2014-10-08","vida_hoje","NS/NR*","partido","PSOL",0
"2014-10-08","vida_hoje","Satisfeito","partido","PT",87
"2014-10-08","vida_hoje","Insatisfeito","partido","PT",13
"2014-10-08","vida_hoje","NS/NR*","partido","PT",0
"2014-10-08","interesse","Tem muito interesse","partido","Não sabe/ Não respondeu",25
"2014-10-08","interesse","Tem médio interesse","partido","Não sabe/ Não respondeu",29
"2014-10-08","interesse","Não tem interesse","partido","Não sabe/ Não respondeu",45
"2014-10-08","interesse","NS/NR*","partido","Não sabe/ Não respondeu",2
"2014-10-08","interesse","Tem muito interesse","partido","Nenhum",25
"2014-10-08","interesse","Tem médio interesse","partido","Nenhum",36
"2014-10-08","interesse","Não tem interesse","partido","Nenhum",39
"2014-10-08","interesse","NS/NR*","partido","Nenhum",0
"2014-10-08","interesse","Tem muito interesse","partido","Outros com menos de 1%",30
"2014-10-08","interesse","Tem médio interesse","partido","Outros com menos de 1%",41
"2014-10-08","interesse","Não tem interesse","partido","Outros com menos de 1%",28
"2014-10-08","interesse","NS/NR*","partido","Outros com menos de 1%",0
"2014-10-08","interesse","Tem muito interesse","partido","PDT",26
"2014-10-08","interesse","Tem médio interesse","partido","PDT",42
"2014-10-08","interesse","Não tem interesse","partido","PDT",32
"2014-10-08","interesse","NS/NR*","partido","PDT",0
"2014-10-08","interesse","Tem muito interesse","partido","PMDB",45
"2014-10-08","interesse","Tem médio interesse","partido","PMDB",31
"2014-10-08","interesse","Não tem interesse","partido","PMDB",23
"2014-10-08","interesse","NS/NR*","partido","PMDB",1
"2014-10-08","interesse","Tem muito interesse","partido","PSB",55
"2014-10-08","interesse","Tem médio interesse","partido","PSB",28
"2014-10-08","interesse","Não tem interesse","partido","PSB",17
"2014-10-08","interesse","NS/NR*","partido","PSB",0
"2014-10-08","interesse","Tem muito interesse","partido","PSDB",56
"2014-10-08","interesse","Tem médio interesse","partido","PSDB",25
"2014-10-08","interesse","Não tem interesse","partido","PSDB",18
"2014-10-08","interesse","NS/NR*","partido","PSDB",1
"2014-10-08","interesse","Tem muito interesse","partido","PSOL",58
"2014-10-08","interesse","Tem médio interesse","partido","PSOL",19
"2014-10-08","interesse","Não tem interesse","partido","PSOL",22
"2014-10-08","interesse","NS/NR*","partido","PSOL",0
"2014-10-08","interesse","Tem muito interesse","partido","PT",38
"2014-10-08","interesse","Tem médio interesse","partido","PT",37
"2014-10-08","interesse","Não tem interesse","partido","PT",25
"2014-10-08","interesse","NS/NR*","partido","PT",0
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","Não sabe/ Não respondeu",27
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","Não sabe/ Não respondeu",2
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","Não sabe/ Não respondeu",50
"2014-10-08","intencao_espontanea","NS/NR*2","partido","Não sabe/ Não respondeu",18
"2014-10-08","intencao_espontanea","Outros2","partido","Não sabe/ Não respondeu",4
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","Nenhum",47
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","Nenhum",9
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","Nenhum",34
"2014-10-08","intencao_espontanea","NS/NR*2","partido","Nenhum",8
"2014-10-08","intencao_espontanea","Outros2","partido","Nenhum",0
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","Outros com menos de 1%",55
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","Outros com menos de 1%",10
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","Outros com menos de 1%",31
"2014-10-08","intencao_espontanea","NS/NR*2","partido","Outros com menos de 1%",3
"2014-10-08","intencao_espontanea","Outros2","partido","Outros com menos de 1%",1
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","PDT",58
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","PDT",5
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","PDT",37
"2014-10-08","intencao_espontanea","NS/NR*2","partido","PDT",0
"2014-10-08","intencao_espontanea","Outros2","partido","PDT",0
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","PMDB",70
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","PMDB",1
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","PMDB",24
"2014-10-08","intencao_espontanea","NS/NR*2","partido","PMDB",4
"2014-10-08","intencao_espontanea","Outros2","partido","PMDB",0
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","PSB",59
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","PSB",7
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","PSB",21
"2014-10-08","intencao_espontanea","NS/NR*2","partido","PSB",14
"2014-10-08","intencao_espontanea","Outros2","partido","PSB",0
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","PSDB",91
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","PSDB",2
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","PSDB",4
"2014-10-08","intencao_espontanea","NS/NR*2","partido","PSDB",3
"2014-10-08","intencao_espontanea","Outros2","partido","PSDB",0
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","PSOL",31
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","PSOL",14
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","PSOL",53
"2014-10-08","intencao_espontanea","NS/NR*2","partido","PSOL",3
"2014-10-08","intencao_espontanea","Outros2","partido","PSOL",0
"2014-10-08","intencao_espontanea","Aécio Neves2","partido","PT",4
"2014-10-08","intencao_espontanea","Branco e Nulo2","partido","PT",1
"2014-10-08","intencao_espontanea","Dilma Rousseff2","partido","PT",92
"2014-10-08","intencao_espontanea","NS/NR*2","partido","PT",2
"2014-10-08","intencao_espontanea","Outros2","partido","PT",0
"2014-10-08","aprova_dilma","Aprova","partido","Não sabe/ Não respondeu",59
"2014-10-08","aprova_dilma","Desaprova","partido","Não sabe/ Não respondeu",34
"2014-10-08","aprova_dilma","NS/NR*","partido","Não sabe/ Não respondeu",7
"2014-10-08","aprova_dilma","Aprova","partido","Nenhum",44
"2014-10-08","aprova_dilma","Desaprova","partido","Nenhum",48
"2014-10-08","aprova_dilma","NS/NR*","partido","Nenhum",7
"2014-10-08","aprova_dilma","Aprova","partido","Outros com menos de 1%",41
"2014-10-08","aprova_dilma","Desaprova","partido","Outros com menos de 1%",51
"2014-10-08","aprova_dilma","NS/NR*","partido","Outros com menos de 1%",7
"2014-10-08","aprova_dilma","Aprova","partido","PDT",42
"2014-10-08","aprova_dilma","Desaprova","partido","PDT",58
"2014-10-08","aprova_dilma","NS/NR*","partido","PDT",0
"2014-10-08","aprova_dilma","Aprova","partido","PMDB",30
"2014-10-08","aprova_dilma","Desaprova","partido","PMDB",66
"2014-10-08","aprova_dilma","NS/NR*","partido","PMDB",4
"2014-10-08","aprova_dilma","Aprova","partido","PSB",31
"2014-10-08","aprova_dilma","Desaprova","partido","PSB",66
"2014-10-08","aprova_dilma","NS/NR*","partido","PSB",3
"2014-10-08","aprova_dilma","Aprova","partido","PSDB",15
"2014-10-08","aprova_dilma","Desaprova","partido","PSDB",76
"2014-10-08","aprova_dilma","NS/NR*","partido","PSDB",9
"2014-10-08","aprova_dilma","Aprova","partido","PSOL",56
"2014-10-08","aprova_dilma","Desaprova","partido","PSOL",39
"2014-10-08","aprova_dilma","NS/NR*","partido","PSOL",6
"2014-10-08","aprova_dilma","Aprova","partido","PT",90
"2014-10-08","aprova_dilma","Desaprova","partido","PT",7
"2014-10-08","aprova_dilma","NS/NR*","partido","PT",3
"2014-10-08","rejeicao","Dilma Rousseff2","partido","Não sabe/ Não respondeu",29
"2014-10-08","rejeicao","Aécio Neves2","partido","Não sabe/ Não respondeu",32
"2014-10-08","rejeicao","Dilma Rousseff2","partido","Nenhum",44
"2014-10-08","rejeicao","Aécio Neves2","partido","Nenhum",26
"2014-10-08","rejeicao","Dilma Rousseff2","partido","Outros com menos de 1%",55
"2014-10-08","rejeicao","Aécio Neves2","partido","Outros com menos de 1%",27
"2014-10-08","rejeicao","Dilma Rousseff2","partido","PDT",53
"2014-10-08","rejeicao","Aécio Neves2","partido","PDT",32
"2014-10-08","rejeicao","Dilma Rousseff2","partido","PMDB",69
"2014-10-08","rejeicao","Aécio Neves2","partido","PMDB",20
"2014-10-08","rejeicao","Dilma Rousseff2","partido","PSB",55
"2014-10-08","rejeicao","Aécio Neves2","partido","PSB",21
"2014-10-08","rejeicao","Dilma Rousseff2","partido","PSDB",85
"2014-10-08","rejeicao","Aécio Neves2","partido","PSDB",3
"2014-10-08","rejeicao","Dilma Rousseff2","partido","PSOL",36
"2014-10-08","rejeicao","Aécio Neves2","partido","PSOL",53
"2014-10-08","rejeicao","Dilma Rousseff2","partido","PT",3
"2014-10-08","rejeicao","Aécio Neves2","partido","PT",77
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","Não sabe/ Não respondeu",32
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","Não sabe/ Não respondeu",2
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","Não sabe/ Não respondeu",52
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","Não sabe/ Não respondeu",14
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","Nenhum",49
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","Nenhum",9
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","Nenhum",37
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","Nenhum",5
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","Outros com menos de 1%",57
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","Outros com menos de 1%",7
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","Outros com menos de 1%",35
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","Outros com menos de 1%",1
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","PDT",58
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","PDT",5
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","PDT",37
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","PDT",0
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","PMDB",73
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","PMDB",1
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","PMDB",23
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","PMDB",2
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","PSB",66
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","PSB",0
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","PSB",28
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","PSB",7
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","PSDB",91
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","PSDB",1
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","PSDB",6
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","PSDB",2
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","PSOL",31
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","PSOL",11
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","PSOL",56
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","PSOL",3
"2014-10-08","segundo_turno_aecio","Aécio Neves2","partido","PT",6
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","partido","PT",1
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","partido","PT",92
"2014-10-08","segundo_turno_aecio","NS/NR*2","partido","PT",2
"2014-10-08","favorito","Aécio Neves2","partido","Não sabe/ Não respondeu",36
