data,cat_pergunta,dado,cat_recorte,recorte,valor
2014-04-14,intencao_estimulada,Eduardo Campos,vida_hoje,Insatisfeito,5
2014-04-14,intencao_estimulada,Não sabe,vida_hoje,Insatisfeito,15
2014-04-14,intencao_estimulada,Outros,vida_hoje,Insatisfeito,3
2014-04-14,intencao_estimulada,Pastor Everaldo,vida_hoje,Insatisfeito,1
2014-04-14,intencao_estimulada,Aécio Neves,vida_hoje,NS/NR*,9
2014-04-14,intencao_estimulada,Branco e Nulo,vida_hoje,NS/NR*,36
2014-04-14,intencao_estimulada,Dilma Rousseff,vida_hoje,NS/NR*,18
2014-04-14,intencao_estimulada,Eduardo Campos,vida_hoje,NS/NR*,9
2014-04-14,intencao_estimulada,Não sabe,vida_hoje,NS/NR*,27
2014-04-14,intencao_estimulada,Outros,vida_hoje,NS/NR*,0
2014-04-14,intencao_estimulada,Pastor Everaldo,vida_hoje,NS/NR*,0
2014-04-14,avaliacao_governo,Ótimo ou bom,vida_hoje,Satisfeito,37
2014-04-14,avaliacao_governo,Regular,vida_hoje,Satisfeito,35
2014-04-14,avaliacao_governo,Ruim ou péssimo,vida_hoje,Satisfeito,26
2014-04-14,avaliacao_governo,NS/NR*,vida_hoje,Satisfeito,2
2014-04-14,avaliacao_governo,Ótimo ou bom,vida_hoje,Insatisfeito,23
2014-04-14,avaliacao_governo,Regular,vida_hoje,Insatisfeito,32
2014-04-14,avaliacao_governo,Ruim ou péssimo,vida_hoje,Insatisfeito,43
2014-04-14,avaliacao_governo,NS/NR*,vida_hoje,Insatisfeito,2
2014-04-14,avaliacao_governo,Ótimo ou bom,vida_hoje,NS/NR*,36
2014-04-14,avaliacao_governo,Regular,vida_hoje,NS/NR*,36
2014-04-14,avaliacao_governo,Ruim ou péssimo,vida_hoje,NS/NR*,27
2014-04-14,avaliacao_governo,NS/NR*,vida_hoje,NS/NR*,0
2014-04-14,aprova_dilma,Aprova,vida_hoje,Satisfeito,51
2014-04-14,aprova_dilma,Desaprova,vida_hoje,Satisfeito,43
2014-04-14,aprova_dilma,NS/NR*,vida_hoje,Satisfeito,6
2014-04-14,aprova_dilma,Aprova,vida_hoje,Insatisfeito,32
2014-04-14,aprova_dilma,Desaprova,vida_hoje,Insatisfeito,64
2014-04-14,aprova_dilma,NS/NR*,vida_hoje,Insatisfeito,4
2014-04-14,aprova_dilma,Aprova,vida_hoje,NS/NR*,45
2014-04-14,aprova_dilma,Desaprova,vida_hoje,NS/NR*,36
2014-04-14,aprova_dilma,NS/NR*,vida_hoje,NS/NR*,18
2014-04-14,desejo_mudanca,Quer mudança,vida_hoje,Satisfeito,66
2014-04-14,desejo_mudanca,Quer continuidade,vida_hoje,Satisfeito,31
2014-04-14,desejo_mudanca,NS/NR*,vida_hoje,Satisfeito,3
2014-04-14,desejo_mudanca,Quer mudança,vida_hoje,Insatisfeito,76
2014-04-14,desejo_mudanca,Quer continuidade,vida_hoje,Insatisfeito,20
2014-04-14,desejo_mudanca,NS/NR*,vida_hoje,Insatisfeito,4
2014-04-14,desejo_mudanca,Quer mudança,vida_hoje,NS/NR*,82
2014-04-14,desejo_mudanca,Quer continuidade,vida_hoje,NS/NR*,0
2014-04-14,desejo_mudanca,NS/NR*,vida_hoje,NS/NR*,18
2014-04-14,rejeicao,Dilma Rousseff,vida_hoje,Satisfeito,30
2014-04-14,rejeicao,Aécio Neves,vida_hoje,Satisfeito,25
2014-04-14,rejeicao,Pastor Everaldo,vida_hoje,Satisfeito,22
2014-04-14,rejeicao,Eduardo Campos,vida_hoje,Satisfeito,21
2014-04-14,rejeicao,Dilma Rousseff,vida_hoje,Insatisfeito,43
2014-04-14,rejeicao,Aécio Neves,vida_hoje,Insatisfeito,25
2014-04-14,rejeicao,Pastor Everaldo,vida_hoje,Insatisfeito,26
2014-04-14,rejeicao,Eduardo Campos,vida_hoje,Insatisfeito,21
2014-04-14,rejeicao,Dilma Rousseff,vida_hoje,NS/NR*,27
2014-04-14,rejeicao,Aécio Neves,vida_hoje,NS/NR*,27
2014-04-14,rejeicao,Pastor Everaldo,vida_hoje,NS/NR*,9
2014-04-14,rejeicao,Eduardo Campos,vida_hoje,NS/NR*,9
2014-04-14,2turno_aecio,Aécio Neves,vida_hoje,Satisfeito,23
2014-04-14,2turno_aecio,Dilma Rousseff,vida_hoje,Satisfeito,46
2014-04-14,2turno_aecio,Branco/ Nulo,vida_hoje,Satisfeito,22
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,Satisfeito,8
2014-04-14,2turno_aecio,Aécio Neves,vida_hoje,Insatisfeito,19
2014-04-14,2turno_aecio,Dilma Rousseff,vida_hoje,Insatisfeito,31
2014-04-14,2turno_aecio,Branco/ Nulo,vida_hoje,Insatisfeito,38
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,12
2014-04-14,2turno_aecio,Aécio Neves,vida_hoje,NS/NR*,18
2014-04-14,2turno_aecio,Dilma Rousseff,vida_hoje,NS/NR*,36
2014-04-14,2turno_aecio,Branco/ Nulo,vida_hoje,NS/NR*,27
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,NS/NR*,18
2014-04-14,2turno_campos,Dilma Rousseff,vida_hoje,Satisfeito,47
2014-04-14,2turno_campos,Eduardo Campos,vida_hoje,Satisfeito,17
2014-04-14,2turno_campos,Branco/ Nulo,vida_hoje,Satisfeito,25
2014-04-14,2turno_campos,Não sabe/ Não respondeu,vida_hoje,Satisfeito,11
2014-04-14,2turno_campos,Dilma Rousseff,vida_hoje,Insatisfeito,30
2014-04-14,2turno_campos,Eduardo Campos,vida_hoje,Insatisfeito,15
2014-04-14,2turno_campos,Branco/ Nulo,vida_hoje,Insatisfeito,40
2014-04-14,2turno_campos,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,14
2014-04-14,2turno_campos,Dilma Rousseff,vida_hoje,NS/NR*,36
2014-04-14,2turno_campos,Eduardo Campos,vida_hoje,NS/NR*,18
2014-04-14,2turno_campos,Branco/ Nulo,vida_hoje,NS/NR*,27
2014-04-14,2turno_campos,Não sabe/ Não respondeu,vida_hoje,NS/NR*,18
2014-04-14,vida_hoje,Satisfeito,interesse,Tem muito interesse,85
2014-04-14,vida_hoje,Insatisfeito,interesse,Tem muito interesse,15
2014-04-14,vida_hoje,NS/NR*,interesse,Tem muito interesse,0
2014-04-14,vida_hoje,Satisfeito,interesse,Tem médio interesse,88
2014-04-14,vida_hoje,Insatisfeito,interesse,Tem médio interesse,11
2014-04-14,vida_hoje,NS/NR*,interesse,Tem médio interesse,0
2014-04-14,vida_hoje,Satisfeito,interesse,Não tem interesse,73
2014-04-14,vida_hoje,Insatisfeito,interesse,Não tem interesse,27
2014-04-14,vida_hoje,NS/NR*,interesse,Não tem interesse,1
2014-04-14,vida_hoje,Satisfeito,interesse,NS/NR*,58
2014-04-14,vida_hoje,Insatisfeito,interesse,NS/NR*,31
2014-04-14,vida_hoje,NS/NR*,interesse,NS/NR*,12
2014-04-14,intencao_espontanea,Aécio Neves,interesse,Tem muito interesse,13
2014-04-14,intencao_espontanea,Branco e Nulo,interesse,Tem muito interesse,4
2014-04-14,intencao_espontanea,Dilma Rousseff,interesse,Tem muito interesse,39
2014-04-14,intencao_espontanea,Eduardo Campos,interesse,Tem muito interesse,3
2014-04-14,intencao_espontanea,Lula,interesse,Tem muito interesse,4
2014-04-14,intencao_espontanea,Marina Silva,interesse,Tem muito interesse,6
2014-04-14,intencao_espontanea,Não sabe,interesse,Tem muito interesse,29
2014-04-14,intencao_espontanea,Outros,interesse,Tem muito interesse,2
2014-04-14,intencao_espontanea,Aécio Neves,interesse,Tem médio interesse,9
2014-04-14,intencao_espontanea,Branco e Nulo,interesse,Tem médio interesse,8
2014-04-14,intencao_espontanea,Dilma Rousseff,interesse,Tem médio interesse,30
2014-04-14,intencao_espontanea,Eduardo Campos,interesse,Tem médio interesse,2
2014-04-14,intencao_espontanea,Lula,interesse,Tem médio interesse,6
2014-04-14,intencao_espontanea,Marina Silva,interesse,Tem médio interesse,4
2014-04-14,intencao_espontanea,Não sabe,interesse,Tem médio interesse,38
2014-04-14,intencao_espontanea,Outros,interesse,Tem médio interesse,3
2014-04-14,intencao_espontanea,Aécio Neves,interesse,Não tem interesse,5
2014-04-14,intencao_espontanea,Branco e Nulo,interesse,Não tem interesse,28
2014-04-14,intencao_espontanea,Dilma Rousseff,interesse,Não tem interesse,15
2014-04-14,intencao_espontanea,Eduardo Campos,interesse,Não tem interesse,1
2014-04-14,intencao_espontanea,Lula,interesse,Não tem interesse,7
2014-04-14,intencao_espontanea,Marina Silva,interesse,Não tem interesse,3
2014-04-14,intencao_espontanea,Não sabe,interesse,Não tem interesse,38
2014-04-14,intencao_espontanea,Outros,interesse,Não tem interesse,3
2014-04-14,intencao_espontanea,Aécio Neves,interesse,NS/NR*,0
2014-04-14,intencao_espontanea,Branco e Nulo,interesse,NS/NR*,23
2014-04-14,intencao_espontanea,Dilma Rousseff,interesse,NS/NR*,15
2014-04-14,intencao_espontanea,Eduardo Campos,interesse,NS/NR*,0
2014-04-14,intencao_espontanea,Lula,interesse,NS/NR*,4
2014-04-14,intencao_espontanea,Marina Silva,interesse,NS/NR*,4
2014-04-14,intencao_espontanea,Não sabe,interesse,NS/NR*,50
2014-04-14,intencao_espontanea,Outros,interesse,NS/NR*,4
2014-04-14,intencao_estimulada,Aécio Neves,interesse,Tem muito interesse,20
2014-04-14,intencao_estimulada,Branco e Nulo,interesse,Tem muito interesse,10
2014-04-14,intencao_estimulada,Dilma Rousseff,interesse,Tem muito interesse,50
2014-04-14,intencao_estimulada,Eduardo Campos,interesse,Tem muito interesse,10
2014-04-14,intencao_estimulada,Não sabe,interesse,Tem muito interesse,5
2014-04-14,intencao_estimulada,Outros,interesse,Tem muito interesse,3
2014-04-14,intencao_estimulada,Pastor Everaldo,interesse,Tem muito interesse,1
2014-04-14,intencao_estimulada,Aécio Neves,interesse,Tem médio interesse,18
2014-04-14,intencao_estimulada,Branco e Nulo,interesse,Tem médio interesse,14
2014-04-14,intencao_estimulada,Dilma Rousseff,interesse,Tem médio interesse,45
2014-04-14,intencao_estimulada,Eduardo Campos,interesse,Tem médio interesse,6
2014-04-14,intencao_estimulada,Não sabe,interesse,Tem médio interesse,10
2014-04-14,intencao_estimulada,Outros,interesse,Tem médio interesse,4
2014-04-14,intencao_estimulada,Pastor Everaldo,interesse,Tem médio interesse,2
2014-04-14,intencao_estimulada,Aécio Neves,interesse,Não tem interesse,11
2014-04-14,intencao_estimulada,Branco e Nulo,interesse,Não tem interesse,33
2014-04-14,intencao_estimulada,Dilma Rousseff,interesse,Não tem interesse,30
2014-04-14,intencao_estimulada,Eduardo Campos,interesse,Não tem interesse,4
2014-04-14,intencao_estimulada,Não sabe,interesse,Não tem interesse,16
2014-04-14,intencao_estimulada,Outros,interesse,Não tem interesse,3
2014-04-14,intencao_estimulada,Pastor Everaldo,interesse,Não tem interesse,2
2014-04-14,intencao_estimulada,Aécio Neves,interesse,NS/NR*,12
2014-04-14,intencao_estimulada,Branco e Nulo,interesse,NS/NR*,19
2014-04-14,intencao_estimulada,Dilma Rousseff,interesse,NS/NR*,19
2014-04-14,intencao_estimulada,Eduardo Campos,interesse,NS/NR*,15
2014-04-14,intencao_estimulada,Não sabe,interesse,NS/NR*,35
2014-04-14,intencao_estimulada,Outros,interesse,NS/NR*,0
2014-04-14,intencao_estimulada,Pastor Everaldo,interesse,NS/NR*,0
2014-04-14,avaliacao_governo,Ótimo ou bom,interesse,Tem muito interesse,47
2014-04-14,avaliacao_governo,Regular,interesse,Tem muito interesse,29
2014-04-14,avaliacao_governo,Ruim ou péssimo,interesse,Tem muito interesse,23
2014-04-14,avaliacao_governo,NS/NR*,interesse,Tem muito interesse,1
2014-04-14,avaliacao_governo,Ótimo ou bom,interesse,Tem médio interesse,42
2014-04-14,avaliacao_governo,Regular,interesse,Tem médio interesse,34
2014-04-14,avaliacao_governo,Ruim ou péssimo,interesse,Tem médio interesse,23
2014-04-14,avaliacao_governo,NS/NR*,interesse,Tem médio interesse,1
2014-04-14,avaliacao_governo,Ótimo ou bom,interesse,Não tem interesse,27
2014-04-14,avaliacao_governo,Regular,interesse,Não tem interesse,36
2014-04-14,avaliacao_governo,Ruim ou péssimo,interesse,Não tem interesse,36
2014-04-14,avaliacao_governo,NS/NR*,interesse,Não tem interesse,2
2014-04-14,avaliacao_governo,Ótimo ou bom,interesse,NS/NR*,31
2014-04-14,avaliacao_governo,Regular,interesse,NS/NR*,38
2014-04-14,avaliacao_governo,Ruim ou péssimo,interesse,NS/NR*,27
2014-04-14,avaliacao_governo,NS/NR*,interesse,NS/NR*,4
2014-04-14,aprova_dilma,Aprova,interesse,Tem muito interesse,56
2014-04-14,aprova_dilma,Desaprova,interesse,Tem muito interesse,41
2014-04-14,aprova_dilma,NS/NR*,interesse,Tem muito interesse,3
2014-04-14,aprova_dilma,Aprova,interesse,Tem médio interesse,56
2014-04-14,aprova_dilma,Desaprova,interesse,Tem médio interesse,39
2014-04-14,aprova_dilma,NS/NR*,interesse,Tem médio interesse,4
2014-04-14,aprova_dilma,Aprova,interesse,Não tem interesse,40
2014-04-14,aprova_dilma,Desaprova,interesse,Não tem interesse,53
2014-04-14,aprova_dilma,NS/NR*,interesse,Não tem interesse,7
2014-04-14,aprova_dilma,Aprova,interesse,NS/NR*,35
2014-04-14,aprova_dilma,Desaprova,interesse,NS/NR*,50
2014-04-14,aprova_dilma,NS/NR*,interesse,NS/NR*,15
2014-04-14,desejo_mudanca,Quer mudança,interesse,Tem muito interesse,65
2014-04-14,desejo_mudanca,Quer continuidade,interesse,Tem muito interesse,31
2014-04-14,desejo_mudanca,NS/NR*,interesse,Tem muito interesse,3
2014-04-14,desejo_mudanca,Quer mudança,interesse,Tem médio interesse,63
2014-04-14,desejo_mudanca,Quer continuidade,interesse,Tem médio interesse,35
2014-04-14,desejo_mudanca,NS/NR*,interesse,Tem médio interesse,2
2014-04-14,desejo_mudanca,Quer mudança,interesse,Não tem interesse,72
2014-04-14,desejo_mudanca,Quer continuidade,interesse,Não tem interesse,25
2014-04-14,desejo_mudanca,NS/NR*,interesse,Não tem interesse,3
2014-04-14,desejo_mudanca,Quer mudança,interesse,NS/NR*,81
2014-04-14,desejo_mudanca,Quer continuidade,interesse,NS/NR*,15
2014-04-14,desejo_mudanca,NS/NR*,interesse,NS/NR*,4
2014-04-14,rejeicao,Dilma Rousseff,interesse,Tem muito interesse,29
2014-04-14,rejeicao,Aécio Neves,interesse,Tem muito interesse,29
2014-04-14,rejeicao,Pastor Everaldo,interesse,Tem muito interesse,27
2014-04-14,rejeicao,Eduardo Campos,interesse,Tem muito interesse,28
2014-04-14,rejeicao,Dilma Rousseff,interesse,Tem médio interesse,27
2014-04-14,rejeicao,Aécio Neves,interesse,Tem médio interesse,23
2014-04-14,rejeicao,Pastor Everaldo,interesse,Tem médio interesse,21
2014-04-14,rejeicao,Eduardo Campos,interesse,Tem médio interesse,18
2014-04-14,rejeicao,Dilma Rousseff,interesse,Não tem interesse,37
2014-04-14,rejeicao,Aécio Neves,interesse,Não tem interesse,25
2014-04-14,rejeicao,Pastor Everaldo,interesse,Não tem interesse,23
2014-04-14,rejeicao,Eduardo Campos,interesse,Não tem interesse,20
2014-04-14,rejeicao,Dilma Rousseff,interesse,NS/NR*,27
2014-04-14,rejeicao,Aécio Neves,interesse,NS/NR*,12
2014-04-14,rejeicao,Pastor Everaldo,interesse,NS/NR*,4
2014-04-14,rejeicao,Eduardo Campos,interesse,NS/NR*,8
2014-04-14,2turno_aecio,Aécio Neves,interesse,Tem muito interesse,30
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Tem muito interesse,54
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Tem muito interesse,13
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Tem muito interesse,3
2014-04-14,2turno_aecio,Aécio Neves,interesse,Tem médio interesse,26
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Tem médio interesse,50
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Tem médio interesse,15
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Tem médio interesse,8
2014-04-14,2turno_aecio,Aécio Neves,interesse,Não tem interesse,18
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,Não tem interesse,37
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,Não tem interesse,34
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,Não tem interesse,11
2014-04-14,2turno_aecio,Aécio Neves,interesse,NS/NR*,31
2014-04-14,2turno_aecio,Dilma Rousseff,interesse,NS/NR*,19
2014-04-14,2turno_aecio,Branco/ Nulo,interesse,NS/NR*,19
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,interesse,NS/NR*,31
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Tem muito interesse,54
2014-04-14,2turno_campos,Eduardo Campos,interesse,Tem muito interesse,23
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Tem muito interesse,19
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Tem muito interesse,5
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Tem médio interesse,52
2014-04-14,2turno_campos,Eduardo Campos,interesse,Tem médio interesse,17
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Tem médio interesse,19
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Tem médio interesse,12
2014-04-14,2turno_campos,Dilma Rousseff,interesse,Não tem interesse,37
2014-04-14,2turno_campos,Eduardo Campos,interesse,Não tem interesse,15
2014-04-14,2turno_campos,Branco/ Nulo,interesse,Não tem interesse,35
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,Não tem interesse,13
2014-04-14,2turno_campos,Dilma Rousseff,interesse,NS/NR*,31
2014-04-14,2turno_campos,Eduardo Campos,interesse,NS/NR*,27
2014-04-14,2turno_campos,Branco/ Nulo,interesse,NS/NR*,15
2014-04-14,2turno_campos,Não sabe/ Não respondeu,interesse,NS/NR*,27
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,Quer mudança,76
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,Quer mudança,23
2014-04-14,vida_hoje,NS/NR*,desejo_mudanca,Quer mudança,1
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,Quer continuidade,85
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,Quer continuidade,15
2014-04-14,vida_hoje,NS/NR*,desejo_mudanca,Quer continuidade,0
2014-04-14,vida_hoje,Satisfeito,desejo_mudanca,NS/NR*,73
2014-04-14,vida_hoje,Insatisfeito,desejo_mudanca,NS/NR*,23
2014-04-14,vida_hoje,NS/NR*,desejo_mudanca,NS/NR*,3
2014-04-14,interesse,Tem muito interesse,desejo_mudanca,Quer mudança,14
2014-04-14,interesse,Tem médio interesse,desejo_mudanca,Quer mudança,26
2014-04-14,interesse,Não tem interesse,desejo_mudanca,Quer mudança,59
2014-04-14,interesse,NS/NR*,desejo_mudanca,Quer mudança,2
2014-04-14,interesse,Tem muito interesse,desejo_mudanca,Quer continuidade,16
2014-04-14,interesse,Tem médio interesse,desejo_mudanca,Quer continuidade,35
2014-04-14,interesse,Não tem interesse,desejo_mudanca,Quer continuidade,49
2014-04-14,interesse,NS/NR*,desejo_mudanca,Quer continuidade,1
2014-04-14,interesse,Tem muito interesse,desejo_mudanca,NS/NR*,16
2014-04-14,interesse,Tem médio interesse,desejo_mudanca,NS/NR*,22
2014-04-14,interesse,Não tem interesse,desejo_mudanca,NS/NR*,61
2014-04-14,interesse,NS/NR*,desejo_mudanca,NS/NR*,2
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,Quer mudança,9
2014-04-14,intencao_espontanea,Branco e Nulo,desejo_mudanca,Quer mudança,23
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Quer mudança,15
2014-04-14,intencao_espontanea,Eduardo Campos,desejo_mudanca,Quer mudança,2
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,Quer mudança,6
2014-04-14,intencao_espontanea,Marina Silva,desejo_mudanca,Quer mudança,4
2014-04-14,intencao_espontanea,Não sabe,desejo_mudanca,Quer mudança,37
2014-04-14,intencao_espontanea,Outros,desejo_mudanca,Quer mudança,4
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,Quer continuidade,2
2014-04-14,intencao_espontanea,Branco e Nulo,desejo_mudanca,Quer continuidade,8
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Quer continuidade,42
2014-04-14,intencao_espontanea,Eduardo Campos,desejo_mudanca,Quer continuidade,1
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,Quer continuidade,8
2014-04-14,intencao_espontanea,Marina Silva,desejo_mudanca,Quer continuidade,2
2014-04-14,intencao_espontanea,Não sabe,desejo_mudanca,Quer continuidade,37
2014-04-14,intencao_espontanea,Outros,desejo_mudanca,Quer continuidade,1
2014-04-14,intencao_espontanea,Aécio Neves,desejo_mudanca,NS/NR*,5
2014-04-14,intencao_espontanea,Branco e Nulo,desejo_mudanca,NS/NR*,27
2014-04-14,intencao_espontanea,Dilma Rousseff,desejo_mudanca,NS/NR*,14
2014-04-14,intencao_espontanea,Eduardo Campos,desejo_mudanca,NS/NR*,0
2014-04-14,intencao_espontanea,Lula,desejo_mudanca,NS/NR*,6
2014-04-14,intencao_espontanea,Marina Silva,desejo_mudanca,NS/NR*,0
2014-04-14,intencao_espontanea,Não sabe,desejo_mudanca,NS/NR*,47
2014-04-14,intencao_espontanea,Outros,desejo_mudanca,NS/NR*,2
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,Quer mudança,18
2014-04-14,intencao_estimulada,Branco e Nulo,desejo_mudanca,Quer mudança,30
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Quer mudança,25
2014-04-14,intencao_estimulada,Eduardo Campos,desejo_mudanca,Quer mudança,7
2014-04-14,intencao_estimulada,Não sabe,desejo_mudanca,Quer mudança,14
2014-04-14,intencao_estimulada,Outros,desejo_mudanca,Quer mudança,4
2014-04-14,intencao_estimulada,Pastor Everaldo,desejo_mudanca,Quer mudança,2
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,Quer continuidade,7
2014-04-14,intencao_estimulada,Branco e Nulo,desejo_mudanca,Quer continuidade,9
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Quer continuidade,67
2014-04-14,intencao_estimulada,Eduardo Campos,desejo_mudanca,Quer continuidade,3
2014-04-14,intencao_estimulada,Não sabe,desejo_mudanca,Quer continuidade,11
2014-04-14,intencao_estimulada,Outros,desejo_mudanca,Quer continuidade,2
2014-04-14,intencao_estimulada,Pastor Everaldo,desejo_mudanca,Quer continuidade,2
2014-04-14,intencao_estimulada,Aécio Neves,desejo_mudanca,NS/NR*,9
2014-04-14,intencao_estimulada,Branco e Nulo,desejo_mudanca,NS/NR*,38
2014-04-14,intencao_estimulada,Dilma Rousseff,desejo_mudanca,NS/NR*,28
2014-04-14,intencao_estimulada,Eduardo Campos,desejo_mudanca,NS/NR*,0
2014-04-14,intencao_estimulada,Não sabe,desejo_mudanca,NS/NR*,25
2014-04-14,intencao_estimulada,Outros,desejo_mudanca,NS/NR*,0
2014-04-14,intencao_estimulada,Pastor Everaldo,desejo_mudanca,NS/NR*,0
2014-04-14,avaliacao_governo,Ótimo ou bom,desejo_mudanca,Quer mudança,23
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,Quer mudança,37
2014-04-14,avaliacao_governo,Ruim ou péssimo,desejo_mudanca,Quer mudança,38
2014-04-14,avaliacao_governo,NS/NR*,desejo_mudanca,Quer mudança,2
2014-04-14,avaliacao_governo,Ótimo ou bom,desejo_mudanca,Quer continuidade,61
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,Quer continuidade,28
2014-04-14,avaliacao_governo,Ruim ou péssimo,desejo_mudanca,Quer continuidade,11
2014-04-14,avaliacao_governo,NS/NR*,desejo_mudanca,Quer continuidade,0
2014-04-14,avaliacao_governo,Ótimo ou bom,desejo_mudanca,NS/NR*,41
2014-04-14,avaliacao_governo,Regular,desejo_mudanca,NS/NR*,25
2014-04-14,avaliacao_governo,Ruim ou péssimo,desejo_mudanca,NS/NR*,22
2014-04-14,avaliacao_governo,NS/NR*,desejo_mudanca,NS/NR*,12
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,Quer mudança,34
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,Quer mudança,60
2014-04-14,aprova_dilma,NS/NR*,desejo_mudanca,Quer mudança,6
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,Quer continuidade,78
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,Quer continuidade,18
2014-04-14,aprova_dilma,NS/NR*,desejo_mudanca,Quer continuidade,3
2014-04-14,aprova_dilma,Aprova,desejo_mudanca,NS/NR*,44
2014-04-14,aprova_dilma,Desaprova,desejo_mudanca,NS/NR*,39
2014-04-14,aprova_dilma,NS/NR*,desejo_mudanca,NS/NR*,17
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,Quer mudança,43
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,Quer mudança,24
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,Quer mudança,23
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,Quer mudança,21
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,Quer continuidade,10
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,Quer continuidade,27
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,Quer continuidade,22
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,Quer continuidade,20
2014-04-14,rejeicao,Dilma Rousseff,desejo_mudanca,NS/NR*,25
2014-04-14,rejeicao,Aécio Neves,desejo_mudanca,NS/NR*,27
2014-04-14,rejeicao,Pastor Everaldo,desejo_mudanca,NS/NR*,23
2014-04-14,rejeicao,Eduardo Campos,desejo_mudanca,NS/NR*,20
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,Quer mudança,28
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,Quer mudança,31
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,Quer mudança,32
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Quer mudança,9
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,Quer continuidade,10
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,Quer continuidade,73
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,Quer continuidade,10
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Quer continuidade,7
2014-04-14,2turno_aecio,Aécio Neves,desejo_mudanca,NS/NR*,11
2014-04-14,2turno_aecio,Dilma Rousseff,desejo_mudanca,NS/NR*,33
2014-04-14,2turno_aecio,Branco/ Nulo,desejo_mudanca,NS/NR*,31
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,NS/NR*,25
2014-04-14,2turno_campos,Dilma Rousseff,desejo_mudanca,Quer mudança,32
2014-04-14,2turno_campos,Eduardo Campos,desejo_mudanca,Quer mudança,21
2014-04-14,2turno_campos,Branco/ Nulo,desejo_mudanca,Quer mudança,35
2014-04-14,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,Quer mudança,12
2014-04-14,2turno_campos,Dilma Rousseff,desejo_mudanca,Quer continuidade,73
2014-04-14,2turno_campos,Eduardo Campos,desejo_mudanca,Quer continuidade,7
2014-04-14,2turno_campos,Branco/ Nulo,desejo_mudanca,Quer continuidade,11
